날짜,종가
2022-09-13,0.05455292243353571
2022-09-14,-0.018199629397948613
2022-09-15,0.0033419486686301347
2022-09-16,-0.014030169056947428
2022-09-19,-0.03788946677684335
2022-09-20,0.018023593603960775
2022-09-21,-0.003089291696132812
2022-09-22,-0.011387395459976024
2022-09-23,-0.0018253458715712378
2022-09-26,-0.05237602784644102
2022-09-27,0.002808128934374876
2022-09-28,-0.03551426675514269
2022-09-29,-0.008022126207447022
2022-09-30,-0.008517013219403236
2022-10-04,0.04071239699483753
2022-10-05,0.005995671286649573
2022-10-06,0.015955527641548395
2022-10-07,-0.008575900666868308
2022-10-11,-0.0029054726368159534
2022-10-12,0.005468625259460236
2022-10-13,-0.01458308520915208
2022-10-14,0.024172430000671374
2022-10-17,0.0052317576870124505
2022-10-18,0.005348012104768873
